id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
29040821,Spacious & furnished english basement in NW DC,7360052,Morgan,,"Brightwood Park, Crestwood, Petworth",38.95048,-77.03215,Entire home/apt,200,1,6,9/16/2020,0.2,1,180
29067075,Atlas House HUGE Private Basement,218993096,Leonard,,"Union Station, Stanton Park, Kingman Park",38.9012,-76.9969,Private room,113,1,65,11/15/2019,2.13,1,0
29074698,STUNNING CAPITOL HILL Apt Steps from Union Station,198612938,Sarah,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89749,-77.01127,Entire home/apt,69,1,139,4/19/2021,4.51,6,167
29078153,Comfy 1BR in Spacious Admo Grouphouse! (Zoo/Metro),2505790,John,,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",38.9273,-77.0553,Private room,179,5,1,10/9/2018,0.03,2,88
29081447,Tranquil City Suite,219143335,Yvette,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92233,-77.00395,Private room,75,30,26,2/16/2020,0.86,1,173
29082182,Washington Suite #3,169664944,Carolyn,,"Brookland, Brentwood, Langdon",38.92176,-76.97445,Private room,29,2,1,4/5/2019,0.04,3,0
29082809,Home on the Hill - Private Apartment,75811540,Stefany,,"Union Station, Stanton Park, Kingman Park",38.89207,-76.98194,Entire home/apt,71,5,86,4/8/2021,2.96,1,22
29102755,"you stay while I'm away!  bed, bath, kitchen",84488875,Nai,,"Brightwood Park, Crestwood, Petworth",38.95621,-77.02036,Entire home/apt,40,2,5,7/28/2019,0.17,1,0
29122757,"Spacious, Private, Capitol Hill Carriage House",1642853,Melinda,,"Capitol Hill, Lincoln Park",38.88801,-76.99496,Entire home/apt,94,2,31,4/19/2021,4.79,1,43
29128073,"Sunny, Private, Capitol Hill Studio Loft Apartment",13337463,John,,"Union Station, Stanton Park, Kingman Park",38.89467,-76.99127,Entire home/apt,100,21,76,11/25/2020,2.54,1,179
29151289,Gorgeous 1BR apt/Capitol Hill/Eastern Market,219448248,Judy,,"Capitol Hill, Lincoln Park",38.88176,-76.99215,Entire home/apt,94,3,114,4/11/2021,3.8,1,64
29162686,"The RW, a Quiet 2 Bedroom Suite (Private)",20323095,Dion & Lorenz,,"Woodridge, Fort Lincoln, Gateway",38.92424,-76.96537,Entire home/apt,111,2,53,4/15/2021,1.74,2,342
29181009,"AU Park, Sunny and Quiet",219886117,T,,"Friendship Heights, American University Park, Tenleytown",38.94349,-77.09048,Entire home/apt,125,3,31,3/29/2021,1.02,1,176
29183117,Superbly furnished one bedroom apt downtown.,219905710,Joseph,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90054,-77.015,Entire home/apt,200,1,17,8/30/2020,0.56,1,179
29185983,"Cozy, private, clean, subway & restaurants close",183954518,Rosslyn,,"Takoma, Brightwood, Manor Park",38.97241,-77.02383,Entire home/apt,65,3,49,2/25/2020,1.6,2,355
29189874,"New, Cozy and Modern Apartment",36301205,Charles,,"Takoma, Brightwood, Manor Park",38.97035,-77.01647,Entire home/apt,75,2,36,3/5/2020,1.18,1,0
29206059,Beautiful Large 1 Bdrm blocks from 14th Street,12996810,,,"Shaw, Logan Circle",38.91155,-77.02823,Entire home/apt,125,2,12,12/7/2020,0.4,1,20
29216006,Cozy privet room,217836431,Rajae,,"Capitol View, Marshall Heights, Benning Heights",38.88981,-76.93729,Private room,40,1,0,,,2,0
29231759,Rowhouse Steps from Rock Creek Park,1485734,Garret,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93615,-77.03798,Entire home/apt,84,2,16,8/25/2019,0.56,1,0
29232359,Gorgeous studio with a view in vibrant area,2937766,Iciar,,"Brightwood Park, Crestwood, Petworth",38.94126,-77.01656,Entire home/apt,200,2,26,10/12/2020,0.91,1,173
29236747,Large 2 bdrm in the heart of Columbia Heights!,36954423,Kelly,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92938,-77.03038,Entire home/apt,130,1,74,12/30/2019,2.58,1,0
29254496,✻ PERFECT PLACE TO EXPLORE DC | Lincoln Park • Eastern Market ✻,220401749,Jayme,,"Capitol Hill, Lincoln Park",38.88701,-76.98544,Entire home/apt,88,1,105,4/4/2021,3.43,1,141
29259414,// HIP AREA \\ WALK TO UNION MARKET // PARKING,220442652,William,,"Union Station, Stanton Park, Kingman Park",38.90146,-76.99574,Entire home/apt,100,1,113,4/14/2021,3.69,1,132
29279914,Adams Morgan Overlook,29056360,Kimberly,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91916,-77.04477,Entire home/apt,85,5,5,6/23/2019,0.17,1,0
29280642,Sunlit room with a Casper bed!,38387831,Brenda,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.86979,-76.98505,Private room,20,1,6,2/17/2019,0.2,8,0
29285817,Pillowtop Dreams in Coziest Room DC has to offer!,38387831,Brenda,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.86954,-76.98408,Private room,35,1,47,5/30/2019,1.55,8,0
29313314,The Cozy Canna-Inn (DC CANNABIS-420 Friendly),208759115,,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.87274,-76.97272,Private room,420,1,4,3/10/2020,0.13,1,365
29315833,Cozy Basement Unit,220852914,Kenneth,,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",38.9004,-76.92538,Private room,49,6,18,2/27/2021,0.63,1,80
29339165,"Cute studio at Petworth, DC",956743,Artem,,"Brightwood Park, Crestwood, Petworth",38.937,-77.02374,Entire home/apt,45,2,0,,,1,0
29339623,Retreat to a stylish/modern Flat Close to Capitol,38387831,Brenda,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.86972,-76.98371,Entire home/apt,70,1,60,10/6/2019,2,8,0
29356573,Shaw Apartment on Beautiful Tree-Lined Street Near Metro,16184018,Awen,,"Shaw, Logan Circle",38.91002,-77.02016,Entire home/apt,95,2,107,4/4/2021,3.51,1,38
29364369,Private Bedrm#1 in Trendy Bloomingdale w/ Free pkg,102274654,Rae,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91207,-77.01393,Private room,44,1,82,3/9/2020,2.71,6,80
29365388,Beautiful Spacious Capital Hill 1 BR Apartment,55324838,Angelia,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90351,-76.99026,Entire home/apt,99,2,8,10/12/2020,0.77,1,80
29368718,"*The Seaton Suite* - Bright, Renovated 1BR, W/D",6671554,Alex,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91496,-77.0116,Entire home/apt,115,1,23,8/30/2020,0.8,1,0
29440556,Good Vibes in DC,15483504,Chai,,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",38.85698,-76.966,Private room,90,1,9,3/15/2020,0.43,1,172
29458183,The Gray House By Gallaudet 4 BR,206022082,Anna,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90574,-76.99081,Entire home/apt,270,3,44,4/5/2021,1.46,2,281
29483761,Modern apartment w/easy access to city. No smoking,1026901,Sheryl,,Historic Anacostia,38.86431,-76.97948,Entire home/apt,99,2,70,1/7/2021,2.3,2,198
29487241,Perfect DC Location! You'll Never Want to Leave.,86401186,Paul,,"Union Station, Stanton Park, Kingman Park",38.90386,-76.99825,Private room,59,2,63,4/19/2021,2.1,4,325
29487264,Apartment near DOWNTOWN in Historic Neighborhood,3806067,David,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91303,-77.01163,Entire home/apt,259,2,69,5/3/2020,2.38,1,204
29490412,3BR Condominium in Washington,48005494,Zeus,,"Capitol Hill, Lincoln Park",38.87999,-76.98467,Entire home/apt,170,30,5,1/2/2021,0.2,203,332
29508396,Two Bedroom Apartment near Convention Center,137359094,John,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.90754,-77.01509,Entire home/apt,190,2,71,3/21/2021,2.39,2,87
29515602,Modern private basement,14245214,Ruth,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.9649,-77.00119,Entire home/apt,70,2,54,3/6/2021,1.83,1,47
29517587,1 Bedroom near Columbia Heights Metro,36052329,R,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93199,-77.02877,Entire home/apt,105,4,8,3/15/2020,0.27,1,0
29518918,Lovely 2br/2b apartment in Dupont Circle,56353848,Elizabeth,,"Dupont Circle, Connecticut Avenue/K Street",38.91673,-77.03885,Entire home/apt,130,3,10,9/27/2019,0.34,1,0
29542444,"BRAND NEW Spacious, Artsy H Street Town House",25854143,Elisabeth,,"Union Station, Stanton Park, Kingman Park",38.89772,-76.98169,Entire home/apt,500,3,10,8/11/2020,0.36,1,88
29543808,"Solo travelers, welcome!",45043324,Michele,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91212,-77.00854,Private room,50,1,54,1/12/2020,1.9,2,40
29547128,Private Two Bedroom Basement Unit,10723067,Yakob,,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",38.90264,-76.93452,Entire home/apt,95,3,38,4/1/2021,1.27,1,0
29575909,"2BR, 5min Walk to Metro, Cheap Parking in Apt",55426505,Srikanth,,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",38.92311,-77.05778,Entire home/apt,100,2,14,6/26/2019,0.47,1,0
29594500,Sunny and Lofty Townhouse of K street DC.,222768138,Tiblez,,"Union Station, Stanton Park, Kingman Park",38.90189,-76.99953,Entire home/apt,459,3,18,12/31/2019,0.71,2,179
29629240,★Charming H St NOMA 2BR heart of DC Parking Metro★,19680728,Elvin,,"Union Station, Stanton Park, Kingman Park",38.89897,-76.9973,Entire home/apt,239,4,55,3/16/2020,1.84,2,1
29629930,PRO CLEANED! Contemporary Mid Century Apt in Shaw!,46630199,Home Sweet City,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91469,-77.01952,Entire home/apt,143,3,33,4/4/2021,1.12,55,84
29635214,★Most Charming Cottage in Georgetown DC w/ Patio★,19680728,Elvin,,"Georgetown, Burleith/Hillandale",38.91109,-77.06522,Entire home/apt,163,4,56,8/22/2020,1.95,2,0
29652760,Georgia apartment,217501892,Dagmawit,,"Brightwood Park, Crestwood, Petworth",38.93845,-77.02588,Entire home/apt,180,7,1,5/13/2019,0.04,2,365
29673231,UPSCALE STAY NEAR DC METRO,221366791,Shauna,,"Brookland, Brentwood, Langdon",38.9276,-76.9732,Entire home/apt,102,2,35,3/13/2020,1.25,1,339
29693966,Apt in Friendship Heights,23463973,Kendall,,"Hawthorne, Barnaby Woods, Chevy Chase",38.9613,-77.07273,Entire home/apt,133,1,1,11/8/2018,0.03,1,0
29695243,Capitol hill area /kingman near metro,118525253,Soraya,,"Union Station, Stanton Park, Kingman Park",38.89173,-76.97541,Entire home/apt,125,3,7,2/16/2020,0.24,4,180
29696250,Logan Circle-White House-Le Diplomat-Whole Foods,7556137,Ted,,"Shaw, Logan Circle",38.91117,-77.02871,Entire home/apt,250,5,0,,,1,0
29701036,Spacious & modern apt. near metro w/ free parking,4365896,Randy,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.95013,-77.01373,Entire home/apt,84,1,135,4/15/2021,4.54,1,170
29705539,Finest of Columbia Heights,39175326,Lisa,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93718,-77.03477,Private room,375,2,10,10/26/2019,0.35,1,250
29716051,Modern condo 10 mins from central DC in Petworth,18578662,Chenfa,,"Brightwood Park, Crestwood, Petworth",38.94298,-77.01633,Private room,100,1,0,,,1,0
29730963,"House in DC Close to Metro and UMD, CUA",43770579,Harrison,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.95697,-77.00029,Private room,38,1,10,2/22/2019,0.33,2,0
29739564,Quiet modern apartment in historic neighborhood,4807337,Pam,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92187,-77.01003,Entire home/apt,89,2,69,3/22/2021,2.32,1,238
29741850,Blocks from GALLAUDET UNIV  /Hst corridor,118525253,Soraya,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90591,-76.98567,Entire home/apt,139,2,9,10/5/2020,0.32,4,180
29756696,Contemporary Stay in Historic DC-Private BR & Bath,79071533,Jordan,,"Sheridan, Barry Farm, Buena Vista",38.86049,-76.98983,Private room,57,1,70,10/17/2020,2.36,1,52
29758904,Young Professional,21967236,A.J.,,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",38.8925,-76.91095,Private room,65,1,4,7/14/2019,0.16,1,0
29760945,Cozy studio close to downtown with rooftop,86193451,María Ines,,"Dupont Circle, Connecticut Avenue/K Street",38.90581,-77.03633,Entire home/apt,84,2,15,11/30/2019,0.5,1,0
29771907,Newly renovated FULL 1 BR APT in Columbia Heights,223994616,Jose,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93522,-77.02825,Entire home/apt,89,2,92,4/11/2021,3.29,1,122
29775784,Cozy Dupont Studio with garden,201365580,Roger,,"Dupont Circle, Connecticut Avenue/K Street",38.9111,-77.03546,Entire home/apt,75,60,3,12/31/2020,0.14,1,202
29776205,Convenient location by Union Station,35519278,Ana,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91366,-77.00937,Entire home/apt,100,4,23,2/17/2020,0.79,2,79
29801451,Gallatin Getaway Private Basement Suite,18134375,Rachel,,"Brightwood Park, Crestwood, Petworth",38.9507,-77.01919,Entire home/apt,50,4,45,10/13/2019,1.56,1,0
29802594,Renovated row home guest suite :),3952319,Sara & Jesse,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91305,-77.01624,Entire home/apt,121,1,130,4/2/2021,4.4,2,325
29804690,Cozy 2 BR/1.5 Bath Columbia Heights home,8833997,Brian,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92687,-77.02399,Entire home/apt,124,4,6,4/18/2021,0.2,1,46
29808821,Cozy private room in Washington DC/Union Station,101670166,Elgun,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91091,-77.00597,Private room,37,1,150,4/4/2021,5.02,2,14
29809279,Cozy small private room,101670166,Elgun,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91103,-77.00642,Private room,33,1,94,3/28/2021,3.14,2,38
29825417,The Castle on 22nd,224347328,Ben,,"Brookland, Brentwood, Langdon",38.92397,-76.97376,Entire home/apt,189,2,92,4/18/2021,3.28,1,67
29832482,Private studio in Columbia Heights,28659755,Syedah Aroob,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93449,-77.03333,Entire home/apt,70,5,6,8/30/2020,0.2,1,0
29846760,The Blue Room w/Private Bath,10110842,Laura,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93014,-77.0202,Private room,50,1,15,9/2/2019,0.51,2,0
29847419,"Stay in the ""House of Cards"" neighborhood!",119547027,Zach,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91539,-77.01253,Entire home/apt,175,2,29,2/15/2021,1.23,1,0
29847878,PRO CLEANED! Colorful & Convenient~ Parking!,46630199,Home Sweet City,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91867,-77.01099,Entire home/apt,168,3,54,2/15/2021,1.87,55,93
29853236,"CLEAN Capitol Hill Apt,Walk to Metro. Free parking",69203193,Leyla & Matt,,"Capitol Hill, Lincoln Park",38.88059,-76.99239,Entire home/apt,70,28,96,2/7/2021,3.24,27,308
29856280,Modern Private Apartment in Historic Home,425737,David,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92043,-77.0113,Entire home/apt,93,2,132,4/14/2021,4.59,1,131
29875079,Unfurnished studio basement near Union Station,956658,Fah,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.9056,-76.97701,Entire home/apt,37,356,0,,,1,365
29876756,Steps to METRO: Cozy Basement Apartment in DC,64891697,Ed,,"Capitol View, Marshall Heights, Benning Heights",38.89251,-76.93689,Entire home/apt,80,2,35,3/21/2021,1.66,1,228
29895484,Calvert Private Room 10 min walk to Georgetown,9286163,Olena,,"Cathedral Heights, McLean Gardens, Glover Park",38.92261,-77.07655,Private room,86,1,14,12/31/2019,0.5,5,365
29896156,"Sharp Foggy Bottom 1BR w/ gym, rooftop + doorman by Blueground",107434423,Blueground,,"West End, Foggy Bottom, GWU",38.90506,-77.0517,Entire home/apt,151,30,0,,,130,340
29902326,Dupont Adams Morgan Amazing Oasis,45390384,Ari,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91724,-77.04158,Entire home/apt,159,2,22,2/17/2020,0.78,5,285
29902839,Dupont Adams Morgan Fancy Getaway,45390384,Ari,,"Dupont Circle, Connecticut Avenue/K Street",38.91602,-77.04165,Entire home/apt,149,2,11,11/24/2019,0.39,5,295
29904727,Dupont Adams Morgan Elegant Jewel,39742620,Arlene,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91795,-77.04241,Entire home/apt,149,2,30,1/27/2020,1.06,5,2
29907427,"DC modern & cozy- Free parking,  metro,sights Rm#1",27211860,Dr. E Phoenix,,"Eastland Gardens, Kenilworth",38.90726,-76.94052,Private room,64,2,10,5/26/2019,0.39,4,0
29919170,Charming Studio in Dupont,49276212,Kat,,"Dupont Circle, Connecticut Avenue/K Street",38.9143,-77.04321,Entire home/apt,60,2,3,1/27/2019,0.1,1,0
29923648,Upscale 3 Bedroom Modern Georgetown Home,1157189,Mark,,"Georgetown, Burleith/Hillandale",38.90818,-77.06432,Entire home/apt,657,3,12,4/4/2021,0.4,1,126
29924948,Cozy one-bedroom at the heart of Adams Morgan,3034289,Pilar,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9205,-77.04375,Entire home/apt,100,3,2,12/12/2018,0.07,1,0
29925515,Centrally Located 2BR Apartment in Washington DC,48005494,Zeus,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.9041,-77.01663,Entire home/apt,251,30,2,3/31/2021,0.21,203,292
29925541,Chic 1 Bedroom in The Aspen Apartments,48005494,Zeus,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90459,-77.01684,Entire home/apt,113,30,5,3/3/2021,0.19,203,351
29942074,PRO CLEANED! Cozy + Industrial Bijou Studio - PKG!,46630199,Home Sweet City,,"Capitol Hill, Lincoln Park",38.88522,-76.98654,Entire home/apt,98,3,34,3/28/2021,1.17,55,107
29964176,CalvertHouse Guest Room 10 min walk to Georgetown,9286163,Olena,,"Cathedral Heights, McLean Gardens, Glover Park",38.92287,-77.07472,Private room,65,1,7,1/1/2020,0.27,5,365
29966209,Modern Suite in Petworth *FREE off-street parking*,4492,Dan,,"Brightwood Park, Crestwood, Petworth",38.94155,-77.02228,Entire home/apt,74,2,80,4/19/2021,2.82,1,122
29984779,Private 1BR in heart of DC w/ free street parking!,225422472,Kate,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91623,-77.00751,Entire home/apt,69,2,106,4/17/2021,3.86,2,72
29987861,Basic Brookland Room for your Basic Travel Needs,3872316,Ayana,,"Brookland, Brentwood, Langdon",38.92723,-76.98981,Private room,34,2,36,8/11/2020,1.22,3,76
29991611,Bright & Warm Home Takoma Park DC,1229823,Aaron,,"Takoma, Brightwood, Manor Park",38.96559,-77.01276,Entire home/apt,120,4,2,8/12/2019,0.1,1,0
30015023,Takoma/Kennedy Street Sweet Spot,3399216,Reid,,"Takoma, Brightwood, Manor Park",38.96761,-77.02396,Private room,49,1,8,7/26/2019,0.28,1,0
30016962,Dupont Historic Townhouse City Life 2,5487930,Mark,,"Dupont Circle, Connecticut Avenue/K Street",38.91428,-77.04064,Private room,85,1,1,8/10/2019,0.05,18,332
30037580,"Logan Circle modern one-bedroom apartment, parking",13197591,Ugo,,"Shaw, Logan Circle",38.91173,-77.03389,Entire home/apt,169,3,47,4/12/2021,1.64,1,73
30037994,"Bioprotect.us Airbnb, Historic Row House.",46538062,,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92839,-77.02808,Entire home/apt,458,2,47,4/5/2021,1.7,1,274
30081560,"Private, Peaceful DC Rowhouse Retreat",57804979,Ysabel,,"River Terrace, Benning, Greenway, Dupont Park",38.8915,-76.95449,Entire home/apt,100,2,0,,,2,0
30083374,LOCATION! Classical Townhouse (Sept Discount!),6539776,Francesco,,"Dupont Circle, Connecticut Avenue/K Street",38.91093,-77.04324,Entire home/apt,129,2,17,1/2/2021,0.59,1,0
30086896,Central Apartment in Historic Row House,2636643,Michael,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91837,-77.03306,Entire home/apt,66,2,91,10/31/2020,3.15,1,2
30089756,Cosy Bedroom in a House Near Rock Creek Park,4864871,Mila,,"Hawthorne, Barnaby Woods, Chevy Chase",38.96177,-77.06104,Private room,70,6,8,11/28/2020,0.35,2,0
30090744,New Capitol Hill Reno + Parking - 2 blks 2 Metro!,25140736,Mike & Kathryn,,"Capitol Hill, Lincoln Park",38.88883,-76.97869,Entire home/apt,115,2,91,4/4/2021,3.08,1,0
30101500,Super Deal Special Near white house Dupont Circle,225095373,Max,,"Dupont Circle, Connecticut Avenue/K Street",38.91466,-77.03836,Entire home/apt,150,2,79,4/4/2021,3.11,3,330
30107713,2BR/2BA in the heart of Adams Morgan,226225979,Lisa & Atilla,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92274,-77.04143,Entire home/apt,195,180,17,1/1/2020,0.66,1,0
30108431,"Spacious Capitol Hill 1-bed, 1-bath with Parking!",21797257,Alison,,"Union Station, Stanton Park, Kingman Park",38.8947,-76.99236,Entire home/apt,75,2,2,1/17/2019,0.07,2,0
30112712,Cozy Condo in Columbia Heights,36483089,Laura,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93369,-77.03472,Entire home/apt,75,2,22,11/2/2020,0.88,1,0
30115570,Capitol Cove - Renovated Apartment on the Hill,128066863,Morgan,,"Capitol Hill, Lincoln Park",38.89135,-76.99863,Entire home/apt,94,1,135,4/18/2021,4.75,1,115
30128318,Desta Stay,2453278,Gelane,,"Brightwood Park, Crestwood, Petworth",38.95541,-77.01277,Entire home/apt,100,3,26,3/16/2020,0.98,1,0
30130563,Glover Park Apartment,36274356,Olivia,,"Cathedral Heights, McLean Gardens, Glover Park",38.92538,-77.07348,Entire home/apt,98,1,0,,,1,0
30133684,~Gorgeous 2BR Family Rowhouse in hip Mt. Pleasant,1314336,Rebecca,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93521,-77.03969,Entire home/apt,200,14,4,9/16/2020,0.15,1,150
30156479,Cozy Capitol Hill private room in roomy apartment,44690695,Seth,,"Capitol Hill, Lincoln Park",38.88037,-76.99972,Private room,40,2,18,9/26/2019,0.63,1,0
30157545,Spacious rowhouse apartment - best location!,1719766,Danna,,"Dupont Circle, Connecticut Avenue/K Street",38.91679,-77.03857,Entire home/apt,95,5,1,5/18/2019,0.04,2,0
30170844,Modern English Basement in Georgetown Row House,41170082,Blair & Benjamin,,"Georgetown, Burleith/Hillandale",38.90768,-77.06018,Entire home/apt,130,2,51,1/25/2020,1.78,1,0
30174023,"10 minutes from Metro, i395, Mall, U Street",53673518,Roxie,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91675,-77.0104,Entire home/apt,99,3,0,,,1,0
30178288,"DuPont Spacious 1 BR Apt, Great Location, Metro",17633,Charlotte,,"Dupont Circle, Connecticut Avenue/K Street",38.91245,-77.04633,Entire home/apt,199,4,21,4/14/2021,0.73,30,288
30179598,"DuPont Spacious 2BR Apt, Great Location, Metro",17633,Charlotte,,"Dupont Circle, Connecticut Avenue/K Street",38.91323,-77.04696,Entire home/apt,249,4,13,4/18/2021,0.45,30,303
30184058,Bedroom in Dupont area steps away from Georgetown,21427026,Aminata,,"Georgetown, Burleith/Hillandale",38.90932,-77.05326,Private room,45,30,0,,,1,0
